antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'whole milk'}),frozenset({'napkins'}),0.4581836839404823,0.08132375577219086,0.043099025141098,0.0940649496080627,1.1566724718366828,1.0,0.0058378071295195275,1.0140641360882985,0.2499943632756133,0.0868217054263566,0.013869079467251728,0.3120167019333689
frozenset({'napkins'}),frozenset({'whole milk'}),0.08132375577219086,0.4581836839404823,0.043099025141098,0.5299684542586751,1.1566724718366828,1.0,0.0058378071295195275,1.1527233032944104,0.14744152338399757,0.0868217054263566,0.1324891262785585,0.3120167019333689
frozenset({'newspapers'}),frozenset({'rolls/buns'}),0.13981528989225245,0.3496664956387891,0.05720882503848127,0.40917431192660547,1.170184495884012,1.0,0.00832010258513595,1.1007197511703724,0.1690728736330092,0.13234421364985163,0.09150353762915513,0.28639199822302397
frozenset({'rolls/buns'}),frozenset({'newspapers'}),0.3496664956387891,0.13981528989225245,0.05720882503848127,0.1636096845194424,1.170184495884012,1.0,0.00832010258513595,1.028448912172684,0.22362972200847334,0.13234421364985163,0.02766195951589218,0.28639199822302397
frozenset({'newspapers'}),frozenset({'root vegetables'}),0.13981528989225245,0.23063109286813752,0.03873781426372499,0.27706422018348625,1.201330734455205,1.0,0.0064920611561993455,1.0642285644336678,0.19482997335587576,0.11678267594740911,0.0603522275009101,0.22251431253890663
frozenset({'root vegetables'}),frozenset({'newspapers'}),0.23063109286813752,0.13981528989225245,0.03873781426372499,0.16796440489432704,1.201330734455205,1.0,0.0064920611561993455,1.0338316235118516,0.2178275760794436,0.11678267594740911,0.032724500530297275,0.22251431253890663
frozenset({'sausage'}),frozenset({'newspapers'}),0.2060030785017958,0.13981528989225245,0.03155464340687532,0.1531755915317559,1.0955567996161182,1.0,0.0027522632674502993,1.0157769444360607,0.10985197735660691,0.1004081632653061,0.015531898535873669,0.18943183246312562
frozenset({'newspapers'}),frozenset({'sausage'}),0.13981528989225245,0.2060030785017958,0.03155464340687532,0.22568807339449537,1.0955567996161182,1.0,0.0027522632674502993,1.0254225644941262,0.1013993050756631,0.1004081632653061,0.024792281128188338,0.18943183246312562
frozenset({'newspapers'}),frozenset({'shopping bags'}),0.13981528989225245,0.16829143150333503,0.030015392508978965,0.2146788990825688,1.275637726560752,1.0,0.006485677226958031,1.0590681538100055,0.2511999714504934,0.10793357933579335,0.05577370407891832,0.1965162788095771
frozenset({'shopping bags'}),frozenset({'newspapers'}),0.16829143150333503,0.13981528989225245,0.030015392508978965,0.17835365853658539,1.275637726560752,1.0,0.006485677226958031,1.0469038401311361,0.259800587376158,0.10793357933579335,0.044802433932481296,0.1965162788095771
frozenset({'newspapers'}),frozenset({'soda'}),0.13981528989225245,0.3134940995382247,0.049769112365315546,0.35596330275229354,1.1354705025600984,1.0,0.005937843958868011,1.0659422101187108,0.13870022537133994,0.12333121424030516,0.06186283786563539,0.2573597201159176
frozenset({'soda'}),frozenset({'newspapers'}),0.3134940995382247,0.13981528989225245,0.049769112365315546,0.15875613747954173,1.1354705025600984,1.0,0.005937843958868011,1.0225152876961747,0.1737899311173777,0.12333121424030516,0.022019512047495863,0.2573597201159176
frozenset({'newspapers'}),frozenset({'tropical fruit'}),0.13981528989225245,0.2337095946639302,0.03694202154951257,0.26422018348623855,1.1305491495382634,1.0,0.004265846820974355,1.04146700974603,0.13424338072041622,0.10975609756097562,0.03981596090704985,0.21114412028318513
frozenset({'tropical fruit'}),frozenset({'newspapers'}),0.2337095946639302,0.13981528989225245,0.03694202154951257,0.15806805708013175,1.1305491495382634,1.0,0.004265846820974355,1.0216796230875593,0.15069235204404274,0.10975609756097562,0.021219590366344618,0.21114412028318513
frozenset({'whole milk'}),frozenset({'newspapers'}),0.4581836839404823,0.13981528989225245,0.07234479220112879,0.15789473684210525,1.1293095123128922,1.0,0.008283707607090074,1.0214693432529502,0.21133207070707044,0.1376281112737921,0.021018098482113404,0.33766296475132784
frozenset({'newspapers'}),frozenset({'whole milk'}),0.13981528989225245,0.4581836839404823,0.07234479220112879,0.5174311926605504,1.129309512312892,1.0,0.008283707607090074,1.1227752557126887,0.13311462372005153,0.1376281112737921,0.1093498053933832,0.33766296475132784
frozenset({'newspapers'}),frozenset({'yogurt'}),0.13981528989225245,0.28296562339661363,0.04720369420215495,0.33761467889908253,1.193129663054056,1.0,0.007640773537415484,1.0825034217419547,0.18817833478131196,0.12568306010928962,0.07621539118018739,0.2522162243090154
frozenset({'yogurt'}),frozenset({'newspapers'}),0.28296562339661363,0.13981528989225245,0.04720369420215495,0.16681776971894832,1.193129663054056,1.0,0.007640773537415484,1.0324088522838364,0.2257466749630551,0.12568306010928962,0.031391490117644055,0.2522162243090154
frozenset({'whole milk'}),frozenset({'oil'}),0.4581836839404823,0.05566957414058492,0.030271934325295024,0.06606942889137737,1.186813980730825,1.0,0.004765043762164016,1.011135575890237,0.29051906779661,0.06259946949602123,0.011012940456014397,0.30492411536734765
frozenset({'oil'}),frozenset({'whole milk'}),0.05566957414058492,0.4581836839404823,0.030271934325295024,0.543778801843318,1.186813980730825,1.0,0.004765043762164016,1.1876175816658117,0.16668738690204848,0.06259946949602123,0.15797811059907826,0.30492411536734765
frozenset({'onions'}),frozenset({'other vegetables'}),0.07619291944586967,0.3766033863519754,0.0336069779374038,0.4410774410774411,1.171198818337783,1.0,0.004912466458046001,1.1153541822497792,0.15823000820382802,0.08017135862913097,0.10342381288883352,0.2651572491490748
frozenset({'other vegetables'}),frozenset({'onions'}),0.3766033863519754,0.07619291944586967,0.0336069779374038,0.08923705722070845,1.171198818337783,1.0,0.004912466458046001,1.01432220961366,0.23447994219834759,0.08017135862913097,0.014119980296118172,0.2651572491490748
frozenset({'onions'}),frozenset({'rolls/buns'}),0.07619291944586967,0.3496664956387891,0.03258081067213956,0.42760942760942766,1.22290649216548,1.0,0.0059386995370137655,1.1361708870310567,0.19730958373330265,0.0828440965427267,0.11985070959429946,0.26039312172841156
frozenset({'rolls/buns'}),frozenset({'onions'}),0.3496664956387891,0.07619291944586967,0.03258081067213956,0.09317681584739547,1.22290649216548,1.0,0.0059386995370137655,1.018729005497799,0.28028079330320427,0.0828440965427267,0.018384678748444197,0.26039312172841156
frozenset({'onions'}),frozenset({'whole milk'}),0.07619291944586967,0.4581836839404823,0.039763981528989224,0.521885521885522,1.1390312230177853,1.0,0.004853629007100242,1.1332355342934985,0.13212817228189294,0.0803941908713693,0.11757091113151728,0.30433581805362325
frozenset({'whole milk'}),frozenset({'onions'}),0.4581836839404823,0.07619291944586967,0.039763981528989224,0.08678611422172453,1.1390312230177853,1.0,0.004853629007100242,1.0115999054994953,0.22528103616813278,0.0803941908713693,0.01146689065156407,0.30433581805362325
frozenset({'pastry'}),frozenset({'other vegetables'}),0.1775269368907132,0.3766033863519754,0.0715751667521806,0.4031791907514451,1.0705670882487281,1.0,0.004717921150444587,1.044528950712913,0.08014319029955017,0.1483253588516746,0.042630652489355124,0.2966168433321258
frozenset({'other vegetables'}),frozenset({'pastry'}),0.3766033863519754,0.1775269368907132,0.0715751667521806,0.19005449591280654,1.0705670882487281,1.0,0.004717921150444587,1.0154671628632743,0.10573624201660817,0.1483253588516746,0.015231573633225163,0.2966168433321258
frozenset({'pip fruit'}),frozenset({'other vegetables'}),0.17060030785017957,0.3766033863519754,0.07234479220112879,0.42406015037593986,1.126012579131753,1.0,0.008096138552061663,1.0823988200416093,0.13492946190987,0.15235008103727712,0.07612611776354467,0.3080791215094958
frozenset({'other vegetables'}),frozenset({'pip fruit'}),0.3766033863519754,0.17060030785017957,0.07234479220112879,0.19209809264305178,1.1260125791317532,1.0,0.008096138552061663,1.0266093997267591,0.1795172635204155,0.15235008103727712,0.025919692274239358,0.3080791215094958
frozenset({'pork'}),frozenset({'other vegetables'}),0.13237557721908672,0.3766033863519754,0.05566957414058492,0.42054263565891475,1.1166724753395434,1.0,0.005816483489579451,1.0758282697069592,0.12042338539353088,0.12280701754385966,0.07048361884709863,0.2841813995733266
frozenset({'other vegetables'}),frozenset({'pork'}),0.3766033863519754,0.13237557721908672,0.05566957414058492,0.14782016348773844,1.1166724753395434,1.0,0.005816483489579451,1.0181236232153323,0.16760160057651088,0.12280701754385966,0.01780100451661869,0.2841813995733266
frozenset({'rolls/buns'}),frozenset({'other vegetables'}),0.3496664956387891,0.3766033863519754,0.14674191893278604,0.41966250917094644,1.1143354637250336,1.0,0.01505633258138983,1.074196693302475,0.15777161694321457,0.2532093846834883,0.06907179454664576,0.40465414286885193
frozenset({'other vegetables'}),frozenset({'rolls/buns'}),0.3766033863519754,0.3496664956387891,0.14674191893278604,0.3896457765667575,1.1143354637250336,1.0,0.01505633258138983,1.065501768306091,0.16458890903335344,0.2532093846834883,0.061475044204031846,0.40465414286885193
frozenset({'root vegetables'}),frozenset({'other vegetables'}),0.23063109286813752,0.3766033863519754,0.09415084658799384,0.4082313681868743,1.0839822024471635,1.0,0.007294396015796345,1.0534465332134855,0.1007002334111371,0.18350000000000002,0.050734927239685555,0.32911568409343717
frozenset({'other vegetables'}),frozenset({'root vegetables'}),0.3766033863519754,0.23063109286813752,0.09415084658799384,0.25,1.0839822024471635,1.0,0.007294396015796345,1.02582520950915,0.12427983539094654,0.18350000000000002,0.02517505835278425,0.32911568409343717
frozenset({'sausage'}),frozenset({'other vegetables'}),0.2060030785017958,0.3766033863519754,0.09286813750641354,0.4508094645080946,1.1970403900902948,1.0,0.015286680543705425,1.1351190039894872,0.2073135247547728,0.18962807752750127,0.1190350998570176,0.34870173497884294
frozenset({'other vegetables'}),frozenset({'sausage'}),0.3766033863519754,0.2060030785017958,0.09286813750641354,0.24659400544959126,1.1970403900902946,1.0,0.015286680543705425,1.053876564881884,0.2640474728872518,0.18962807752750127,0.0511222724531524,0.34870173497884294
frozenset({'shopping bags'}),frozenset({'other vegetables'}),0.16829143150333503,0.3766033863519754,0.07311441765007697,0.4344512195121952,1.1536041237455972,1.0,0.009735294651899484,1.102286195560928,0.1600939424440189,0.15497553017944538,0.09279458998293694,0.3142964544427461
frozenset({'other vegetables'}),frozenset({'shopping bags'}),0.3766033863519754,0.16829143150333503,0.07311441765007697,0.194141689373297,1.1536041237455972,1.0,0.009735294651899484,1.0320779193179241,0.2135903544870408,0.15497553017944538,0.031080908444513198,0.3142964544427461
frozenset({'other vegetables'}),frozenset({'soda'}),0.3766033863519754,0.3134940995382247,0.1241662390969728,0.329700272479564,1.0516953045215554,1.0,0.00610329960951414,1.024177501908421,0.07884909703091529,0.21940163191296466,0.023606749673146712,0.36288614278642684
frozenset({'soda'}),frozenset({'other vegetables'}),0.3134940995382247,0.3766033863519754,0.1241662390969728,0.3960720130932897,1.0516953045215554,1.0,0.00610329960951414,1.032236669211228,0.07160063743838721,0.21940163191296466,0.03122992059162274,0.36288614278642684
frozenset({'tropical fruit'}),frozenset({'other vegetables'}),0.2337095946639302,0.3766033863519754,0.09132888660851719,0.39077936333699237,1.037641660958853,1.0,0.003313061835133524,1.0232690360961272,0.04733997133646566,0.17597627286208603,0.02273990052987499,0.3166430876630466
frozenset({'other vegetables'}),frozenset({'tropical fruit'}),0.3766033863519754,0.2337095946639302,0.09132888660851719,0.24250681198910082,1.037641660958853,1.0,0.003313061835133524,1.0116135926558907,0.05819114995144975,0.17597627286208603,0.011480265528461679,0.3166430876630466
frozenset({'waffles'}),frozenset({'other vegetables'}),0.06900974858902001,0.3766033863519754,0.0310415597742432,0.44981412639405205,1.1943974555068222,1.0,0.005052254764319811,1.1330654666980988,0.17482219676663424,0.07487623762376237,0.11743846283292791,0.26611959725697154
frozenset({'other vegetables'}),frozenset({'waffles'}),0.3766033863519754,0.06900974858902001,0.0310415597742432,0.082425068119891,1.194397455506822,1.0,0.005052254764319811,1.0146204076253293,0.2610822024963439,0.07487623762376237,0.014409731477358814,0.26611959725697154
frozenset({'whipped/sour cream'}),frozenset({'other vegetables'}),0.15469471523858389,0.3766033863519754,0.06695741405849154,0.4328358208955224,1.1493147342307537,1.0,0.00869886044888632,1.0991466609057279,0.15369159123018167,0.1441988950276243,0.0902033044653277,0.3053143682134288
frozenset({'other vegetables'}),frozenset({'whipped/sour cream'}),0.3766033863519754,0.15469471523858389,0.06695741405849154,0.17779291553133517,1.1493147342307537,1.0,0.00869886044888632,1.0280929229741167,0.20840073790265373,0.1441988950276243,0.027325276097464185,0.3053143682134288
frozenset({'white bread'}),frozenset({'other vegetables'}),0.0887634684453566,0.3766033863519754,0.03642893791688045,0.4104046242774566,1.0897528783607124,1.0,0.003000315116012439,1.0573295505991007,0.0903835173201368,0.08492822966507176,0.05422108042531927,0.25356743475453214
frozenset({'other vegetables'}),frozenset({'white bread'}),0.3766033863519754,0.0887634684453566,0.03642893791688045,0.09673024523160761,1.0897528783607122,1.0,0.003000315116012439,1.0088199308614,0.13211615371239746,0.08492822966507176,0.008742819795272092,0.25356743475453214
frozenset({'whole milk'}),frozenset({'other vegetables'}),0.4581836839404823,0.3766033863519754,0.1913801949717804,0.4176931690929451,1.1091062487222754,1.0,0.01882666802857158,1.0705637999763191,0.1815617637501016,0.2974481658692185,0.06591274614168727,0.462933778006963
frozenset({'other vegetables'}),frozenset({'whole milk'}),0.3766033863519754,0.4581836839404823,0.1913801949717804,0.5081743869209809,1.1091062487222754,1.0,0.01882666802857158,1.1016431467802936,0.15780182923465622,0.2974481658692185,0.09226503798199982,0.462933778006963
frozenset({'yogurt'}),frozenset({'other vegetables'}),0.28296562339661363,0.3766033863519754,0.12031811185223192,0.4252039891205803,1.1290498294223583,1.0,0.013752299859869463,1.0845527836810274,0.15940588394597419,0.22312083729781162,0.07796096691029707,0.3723431389744591
frozenset({'other vegetables'}),frozenset({'yogurt'}),0.3766033863519754,0.28296562339661363,0.12031811185223192,0.3194822888283379,1.1290498294223583,1.0,0.013752299859869463,1.05366012497875,0.18334956610246825,0.22312083729781162,0.05092735665576429,0.3723431389744591
frozenset({'pip fruit'}),frozenset({'pastry'}),0.17060030785017957,0.1775269368907132,0.04104669061056952,0.2406015037593985,1.3552957538354558,1.0,0.01076054052531445,1.0830585880548034,0.31607639962882766,0.13366750208855474,0.07668891505119631,0.2359076882958842
frozenset({'pastry'}),frozenset({'pip fruit'}),0.1775269368907132,0.17060030785017957,0.04104669061056952,0.23121387283236994,1.3552957538354558,1.0,0.01076054052531445,1.0788432085858566,0.31873830318153457,0.13366750208855474,0.07308124846909311,0.2359076882958842
frozenset({'pastry'}),frozenset({'rolls/buns'}),0.1775269368907132,0.3496664956387891,0.06952283222165213,0.3916184971098266,1.1199771839575232,1.0,0.007447610317587984,1.0689567340094013,0.13024702299424756,0.15190582959641258,0.06450844249866043,0.29522230798264626
frozenset({'rolls/buns'}),frozenset({'pastry'}),0.3496664956387891,0.1775269368907132,0.06952283222165213,0.19882611885546592,1.1199771839575232,1.0,0.007447610317587984,1.0265849679651629,0.16472266497812926,0.15190582959641258,0.025896510074424863,0.29522230798264626
frozenset({'pastry'}),frozenset({'root vegetables'}),0.1775269368907132,0.23063109286813752,0.04669061056952283,0.2630057803468208,1.140374340146727,1.0,0.00574737910088477,1.0439280073240174,0.14966443413105912,0.12916962384669978,0.042079537109672396,0.23272647193091875
frozenset({'root vegetables'}),frozenset({'pastry'}),0.23063109286813752,0.1775269368907132,0.04669061056952283,0.20244716351501668,1.1403743401467268,1.0,0.00574737910088477,1.0312458629501378,0.15999472351589716,0.12916962384669978,0.030299140168912973,0.23272647193091875
frozenset({'pastry'}),frozenset({'sausage'}),0.1775269368907132,0.2060030785017958,0.040533606977937404,0.22832369942196531,1.1083509095228155,1.0,0.003962511461456465,1.0289248495819425,0.11885941707399882,0.11817501869857891,0.028111722244530127,0.21254292069479336
frozenset({'sausage'}),frozenset({'pastry'}),0.2060030785017958,0.1775269368907132,0.040533606977937404,0.1967621419676214,1.1083509095228152,1.0,0.003962511461456465,1.0239470847701664,0.12312222653933448,0.11817501869857891,0.023387033496502868,0.21254292069479336
frozenset({'pastry'}),frozenset({'soda'}),0.1775269368907132,0.3134940995382247,0.06310928681375064,0.35549132947976875,1.1339649773421756,1.0,0.007455639589417258,1.0651616213442792,0.14363819870263575,0.14748201438848918,0.06117533718689785,0.2784003292243361
frozenset({'soda'}),frozenset({'pastry'}),0.3134940995382247,0.1775269368907132,0.06310928681375064,0.20130932896890344,1.1339649773421756,1.0,0.007455639589417258,1.029776724507734,0.1720867208672086,0.14748201438848918,0.028915709395129625,0.2784003292243361
frozenset({'pastry'}),frozenset({'tropical fruit'}),0.1775269368907132,0.2337095946639302,0.046177526936890714,0.26011560693641617,1.1129864279233264,1.0,0.0046877784742330175,1.0356893759620316,0.12342829417065235,0.12649332396345747,0.03445953660467033,0.22885033914329042
frozenset({'tropical fruit'}),frozenset({'pastry'}),0.2337095946639302,0.1775269368907132,0.046177526936890714,0.19758507135016468,1.1129864279233264,1.0,0.0046877784742330175,1.0249972099761426,0.13247777405795494,0.12649332396345747,0.024387588310337455,0.22885033914329042
frozenset({'pastry'}),frozenset({'whole milk'}),0.1775269368907132,0.4581836839404823,0.09107234479220112,0.5130057803468208,1.119650913657283,1.0,0.00973239884894464,1.11257237600352,0.12993067575760225,0.1672162034856335,0.10118206997722881,0.3558869887176433
frozenset({'whole milk'}),frozenset({'pastry'}),0.4581836839404823,0.1775269368907132,0.09107234479220112,0.19876819708846583,1.119650913657283,1.0,0.00973239884894464,1.0265107552153643,0.197233781476739,0.1672162034856335,0.02582608616682463,0.3558869887176433
frozenset({'pastry'}),frozenset({'yogurt'}),0.1775269368907132,0.28296562339661363,0.05797845048742945,0.3265895953757225,1.154167037873587,1.0,0.007744430120457509,1.064780662252239,0.16240566636671294,0.14404079031230083,0.06083944285315436,0.2657426671348241
frozenset({'yogurt'}),frozenset({'pastry'}),0.28296562339661363,0.1775269368907132,0.05797845048742945,0.20489573889392568,1.154167037873587,1.0,0.007744430120457509,1.0344216517782707,0.18628714360346388,0.14404079031230083,0.033276229010768016,0.2657426671348241
frozenset({'pip fruit'}),frozenset({'rolls/buns'}),0.17060030785017957,0.3496664956387891,0.0672139558748076,0.39398496240601505,1.1267449621853607,1.0,0.007560744073936698,1.0731309687350004,0.13562545599648668,0.14835787089467725,0.0681472913051861,0.2931039999117383
frozenset({'rolls/buns'}),frozenset({'pip fruit'}),0.3496664956387891,0.17060030785017957,0.0672139558748076,0.1922230374174615,1.126744962185361,1.0,0.007560744073936698,1.0267681929157177,0.1729692699158349,0.14835787089467725,0.026070337102772945,0.2931039999117383
frozenset({'pip fruit'}),frozenset({'root vegetables'}),0.17060030785017957,0.23063109286813752,0.044638276038994354,0.26165413533834586,1.1345137036138733,1.0,0.005292540595866736,1.042016951614437,0.14295288174038548,0.1251798561151079,0.04032271408765326,0.22760126121756002
frozenset({'root vegetables'}),frozenset({'pip fruit'}),0.23063109286813752,0.17060030785017957,0.044638276038994354,0.1935483870967742,1.1345137036138735,1.0,0.005292540595866736,1.0284556182657774,0.15410692453039887,0.1251798561151079,0.027668299691687537,0.22760126121756002
frozenset({'pip fruit'}),frozenset({'sausage'}),0.17060030785017957,0.2060030785017958,0.04207285787583376,0.24661654135338346,1.1971497860466858,1.0,0.006928669265342684,1.053908089413784,0.19855642648600924,0.12576687116564417,0.05115065531356661,0.22542533169786233
frozenset({'sausage'}),frozenset({'pip fruit'}),0.2060030785017958,0.17060030785017957,0.04207285787583376,0.2042341220423412,1.1971497860466858,1.0,0.006928669265342684,1.04226596681738,0.20740966941171823,0.12576687116564417,0.04055199743923478,0.22542533169786233
frozenset({'pip fruit'}),frozenset({'shopping bags'}),0.17060030785017957,0.16829143150333503,0.03181118522319138,0.18646616541353384,1.1079955987529801,1.0,0.0031006152001750165,1.0223404769875826,0.11751793500493915,0.10359231411862993,0.02185228648425507,0.18774527782871814
frozenset({'shopping bags'}),frozenset({'pip fruit'}),0.16829143150333503,0.17060030785017957,0.03181118522319138,0.18902439024390247,1.1079955987529801,1.0,0.0031006152001750165,1.0227184173877486,0.11719169767765833,0.10359231411862993,0.022213756007031193,0.18774527782871814
frozenset({'pip fruit'}),frozenset({'soda'}),0.17060030785017957,0.3134940995382247,0.06054386865059005,0.3548872180451128,1.1320379508509408,1.0,0.007061678760154073,1.0641641580584629,0.14062868616544438,0.14294367050272563,0.06029535722714865,0.2740066204791849
frozenset({'soda'}),frozenset({'pip fruit'}),0.3134940995382247,0.17060030785017957,0.06054386865059005,0.19312602291325698,1.132037950850941,1.0,0.007061678760154073,1.0279172655244226,0.16990005320361798,0.14294367050272563,0.027159058866648846,0.2740066204791849
frozenset({'pip fruit'}),frozenset({'tropical fruit'}),0.17060030785017957,0.2337095946639302,0.04361210877373012,0.2556390977443609,1.0938322755296583,1.0,0.003741179976522936,1.0294608475726996,0.10342788522770692,0.12091038406827881,0.028617744562276125,0.22112361034309153
frozenset({'tropical fruit'}),frozenset({'pip fruit'}),0.2337095946639302,0.17060030785017957,0.04361210877373012,0.1866081229418222,1.0938322755296586,1.0,0.003741179976522936,1.0196803232773095,0.1119458831406684,0.12091038406827881,0.019300483522184636,0.22112361034309153
frozenset({'pip fruit'}),frozenset({'whipped/sour cream'}),0.17060030785017957,0.15469471523858389,0.030528476141611083,0.17894736842105263,1.1567775159291263,1.0,0.004137510099112805,1.0295384878504428,0.16340677935263187,0.10356832027850305,0.02869099912147593,0.1881469843763638
frozenset({'whipped/sour cream'}),frozenset({'pip fruit'}),0.15469471523858389,0.17060030785017957,0.030528476141611083,0.19734660033167498,1.1567775159291265,1.0,0.004137510099112805,1.033322343732111,0.16033205391413016,0.10356832027850305,0.032247772376390066,0.1881469843763638
frozenset({'pip fruit'}),frozenset({'whole milk'}),0.17060030785017957,0.4581836839404823,0.08696767573114418,0.5097744360902257,1.1125984053077824,1.0,0.008801398198968524,1.1052388042318386,0.12201969548908895,0.16051136363636362,0.09521815903394865,0.3497920332746761
frozenset({'whole milk'}),frozenset({'pip fruit'}),0.4581836839404823,0.17060030785017957,0.08696767573114418,0.18980963045912655,1.1125984053077824,1.0,0.008801398198968524,1.023709640759903,0.1867848842406366,0.16051136363636362,0.02316051330951912,0.3497920332746761
frozenset({'pip fruit'}),frozenset({'yogurt'}),0.17060030785017957,0.28296562339661363,0.056695741405849154,0.3323308270676692,1.174456540262715,1.0,0.008421718943368892,1.0739366226154325,0.17909622627513502,0.14285714285714285,0.0688463556027816,0.2663467371965726
frozenset({'yogurt'}),frozenset({'pip fruit'}),0.28296562339661363,0.17060030785017957,0.056695741405849154,0.20036264732547598,1.174456540262715,1.0,0.008421718943368892,1.0372197964186531,0.20716211075045135,0.14285714285714285,0.035884194022488526,0.2663467371965726
frozenset({'rolls/buns'}),frozenset({'pork'}),0.3496664956387891,0.13237557721908672,0.04746023601847101,0.13573000733675716,1.025340249222247,1.0,0.0011729318241110384,1.0038812294145882,0.03800202569433351,0.10920897284533648,0.003866223713388352,0.24712856955985146
frozenset({'pork'}),frozenset({'rolls/buns'}),0.13237557721908672,0.3496664956387891,0.04746023601847101,0.35852713178294576,1.025340249222247,1.0,0.0011729318241110384,1.013812955439229,0.02848466443972071,0.10920897284533648,0.013624757274131235,0.24712856955985146
frozenset({'root vegetables'}),frozenset({'pork'}),0.23063109286813752,0.13237557721908672,0.034120061570035914,0.14794215795328142,1.117594053685835,1.0,0.0035901375269474164,1.018269394360367,0.13676237943976297,0.10374414976599063,0.017941611975721746,0.20284704796888875
frozenset({'pork'}),frozenset({'root vegetables'}),0.13237557721908672,0.23063109286813752,0.034120061570035914,0.2577519379844961,1.117594053685835,1.0,0.0035901375269474164,1.0365387887207338,0.12127450500882588,0.10374414976599063,0.03525076834396989,0.20284704796888875
frozenset({'sausage'}),frozenset({'pork'}),0.2060030785017958,0.13237557721908672,0.03155464340687532,0.1531755915317559,1.1571287902922178,1.0,0.004284866981291265,1.024562369842755,0.17102328696954158,0.10284280936454847,0.023973523297097704,0.19577384227750583
frozenset({'pork'}),frozenset({'sausage'}),0.13237557721908672,0.2060030785017958,0.03155464340687532,0.2383720930232558,1.157128790292218,1.0,0.004284866981291265,1.0424997747915352,0.15651007485828833,0.10284280936454847,0.040767178870646535,0.19577384227750583
frozenset({'pork'}),frozenset({'soda'}),0.13237557721908672,0.3134940995382247,0.045664443304258596,0.3449612403100775,1.100375543967825,1.0,0.0041654809231082765,1.048038593604367,0.10513691120871249,0.11410256410256411,0.045836664696816985,0.24531204405029244
frozenset({'soda'}),frozenset({'pork'}),0.3134940995382247,0.13237557721908672,0.045664443304258596,0.1456628477905074,1.100375543967825,1.0,0.0041654809231082765,1.0155527247493066,0.13287482575032347,0.11410256410256411,0.015314541894558782,0.24531204405029244
frozenset({'tropical fruit'}),frozenset({'pork'}),0.2337095946639302,0.13237557721908672,0.03617239610056439,0.15477497255762898,1.169210936103949,1.0,0.005234953605287841,1.026501102796639,0.18886095064428124,0.10964230171073096,0.025816925792323402,0.21401539325555868
frozenset({'pork'}),frozenset({'tropical fruit'}),0.13237557721908672,0.2337095946639302,0.03617239610056439,0.27325581395348836,1.169210936103949,1.0,0.005234953605287841,1.054415597742432,0.16680297444543704,0.10964230171073096,0.05160735279233267,0.21401539325555868
frozenset({'whole milk'}),frozenset({'pork'}),0.4581836839404823,0.13237557721908672,0.06695741405849154,0.14613661814109744,1.1039545300658873,1.0,0.006305084424502602,1.0161162092371878,0.17379615116684088,0.12787849093581577,0.01586059654464748,0.3259752858147348
frozenset({'pork'}),frozenset({'whole milk'}),0.13237557721908672,0.4581836839404823,0.06695741405849154,0.5058139534883721,1.103954530065887,1.0,0.006305084424502602,1.0963812513204358,0.10853266447793256,0.12787849093581577,0.0879085183227625,0.3259752858147348
frozenset({'yogurt'}),frozenset({'pork'}),0.28296562339661363,0.13237557721908672,0.04232939969214982,0.14959202175883954,1.130057559720846,1.0,0.004871661961864379,1.0202449235899227,0.16050739957716692,0.11348005502063274,0.019843199531625222,0.23467973180965235
frozenset({'pork'}),frozenset({'yogurt'}),0.13237557721908672,0.28296562339661363,0.04232939969214982,0.31976744186046513,1.130057559720846,1.0,0.004871661961864379,1.0541018185964313,0.13264878232353092,0.11348005502063274,0.051325040562466236,0.23467973180965235
frozenset({'root vegetables'}),frozenset({'rolls/buns'}),0.23063109286813752,0.3496664956387891,0.09081580297588507,0.39377085650723026,1.12613264759001,1.0,0.010171836947339294,1.0727519640747312,0.14558054191321776,0.18553459119496857,0.06781806653458922,0.32674602986770174
frozenset({'rolls/buns'}),frozenset({'root vegetables'}),0.3496664956387891,0.23063109286813752,0.09081580297588507,0.25972120322817316,1.12613264759001,1.0,0.010171836947339294,1.039296155025499,0.1722272367643945,0.18553459119496857,0.037810353512310414,0.32674602986770174
frozenset({'salty snack'}),frozenset({'rolls/buns'}),0.06926629040533606,0.3496664956387891,0.030271934325295024,0.43703703703703706,1.2498682101029865,1.0,0.006051833293362483,1.1551976722205721,0.2147936015547626,0.07788778877887789,0.13434728614215802,0.26180538572321405
frozenset({'rolls/buns'}),frozenset({'salty snack'}),0.3496664956387891,0.06926629040533606,0.030271934325295024,0.08657373440939106,1.2498682101029865,1.0,0.006051833293362483,1.0189478282550417,0.3074048072744295,0.07788778877887789,0.018595484213838585,0.26180538572321405
frozenset({'sausage'}),frozenset({'rolls/buns'}),0.2060030785017958,0.3496664956387891,0.0823499230374551,0.3997509339975093,1.1432348794734346,1.0,0.010317548486929784,1.08343942739015,0.15779545946381196,0.17398373983739834,0.07701346774054882,0.31763041930983316
frozenset({'rolls/buns'}),frozenset({'sausage'}),0.3496664956387891,0.2060030785017958,0.0823499230374551,0.235509904622157,1.1432348794734346,1.0,0.010317548486929784,1.038596740884887,0.19265362802386513,0.17398373983739834,0.03716239360813182,0.31763041930983316
